subID,year,year2018,age_2018,age_2018.c,age_engagement,rank,ave_rank,hours.btw,hours.wtn,hours.btw.c,hours.wtn.c,hours_cat
S043,2018,0,17,1.14,NA,44,87.17,7.635166667,8.395166667,1.2104668,0.76,highest
S044,2010,-8,17,1.14,2,NA,107.17,6.846166666,NA,0.421466799,NA,high
S044,2011,-7,17,1.14,2,NA,107.17,6.846166666,NA,0.421466799,NA,high
S044,2012,-6,17,1.14,2,NA,107.17,6.846166666,NA,0.421466799,NA,high
S044,2013,-5,17,1.14,2,135,107.17,6.846166666,6.512833333,0.421466799,-0.333333333,high
S044,2014,-4,17,1.14,2,96,107.17,6.846166666,6.862833333,0.421466799,0.016666667,high
S044,2015,-3,17,1.14,2,116,107.17,6.846166666,6.622833333,0.421466799,-0.223333333,high
S044,2016,-2,17,1.14,2,104,107.17,6.846166666,6.772833333,0.421466799,-0.073333333,high
S044,2017,-1,17,1.14,2,95,107.17,6.846166666,6.792833333,0.421466799,-0.053333333,high
S044,2018,0,17,1.14,2,97,107.17,6.846166666,7.512833333,0.421466799,0.666666667,high
S045,2010,-8,18,2.14,2,NA,85.14,7.943,NA,1.518300134,NA,highest
S045,2011,-7,18,2.14,2,NA,85.14,7.943,NA,1.518300134,NA,highest
S045,2012,-6,18,2.14,2,108,85.14,7.943,7.191571429,1.518300134,-0.751428571,highest
S045,2013,-5,18,2.14,2,85,85.14,7.943,8.001571429,1.518300134,0.058571429,highest
S045,2014,-4,18,2.14,2,82,85.14,7.943,8.601571429,1.518300134,0.658571429,highest
S045,2015,-3,18,2.14,2,66,85.14,7.943,8.211571429,1.518300134,0.268571429,highest
S045,2016,-2,18,2.14,2,80,85.14,7.943,7.821571429,1.518300134,-0.121428571,highest
S045,2017,-1,18,2.14,2,90,85.14,7.943,7.561571429,1.518300134,-0.381428571,highest
S045,2018,0,18,2.14,2,85,85.14,7.943,8.211571429,1.518300134,0.268571429,highest
S046,2010,-8,16,0.14,1.5,NA,123.4,7.8462,NA,1.421500133,NA,highest
S046,2011,-7,16,0.14,1.5,NA,123.4,7.8462,NA,1.421500133,NA,highest
S046,2012,-6,16,0.14,1.5,NA,123.4,7.8462,NA,1.421500133,NA,highest
S046,2013,-5,16,0.14,1.5,NA,123.4,7.8462,NA,1.421500133,NA,highest
S046,2014,-4,16,0.14,1.5,212,123.4,7.8462,7.4382,1.421500133,-0.408,highest
S046,2015,-3,16,0.14,1.5,157,123.4,7.8462,6.6682,1.421500133,-1.178,highest
S046,2016,-2,16,0.14,1.5,95,123.4,7.8462,8.3882,1.421500133,0.542,highest
S046,2017,-1,16,0.14,1.5,103,123.4,7.8462,8.4982,1.421500133,0.652,highest
S046,2018,0,16,0.14,1.5,50,123.4,7.8462,8.2382,1.421500133,0.392,highest
S047,2010,-8,16,0.14,2,NA,234,5.5462,NA,-0.878499867,NA,lowest
S047,2011,-7,16,0.14,2,NA,234,5.5462,NA,-0.878499867,NA,lowest
S047,2012,-6,16,0.14,2,NA,234,5.5462,NA,-0.878499867,NA,lowest
S047,2013,-5,16,0.14,2,NA,234,5.5462,NA,-0.878499867,NA,lowest
S047,2014,-4,16,0.14,2,397,234,5.5462,5.1922,-0.878499867,-0.354,lowest
S047,2015,-3,16,0.14,2,259,234,5.5462,5.3022,-0.878499867,-0.244,lowest
S047,2016,-2,16,0.14,2,275,234,5.5462,4.6522,-0.878499867,-0.894,lowest
S047,2017,-1,16,0.14,2,126,234,5.5462,6.1122,-0.878499867,0.566,lowest
S047,2018,0,16,0.14,2,113,234,5.5462,6.4722,-0.878499867,0.926,lowest
S048,2010,-8,15,-0.86,1.5,NA,105,6.7935,NA,0.368800133,NA,high
S048,2011,-7,15,-0.86,1.5,NA,105,6.7935,NA,0.368800133,NA,high
S048,2012,-6,15,-0.86,1.5,NA,105,6.7935,NA,0.368800133,NA,high
S048,2013,-5,15,-0.86,1.5,NA,105,6.7935,NA,0.368800133,NA,high
S048,2014,-4,15,-0.86,1.5,NA,105,6.7935,NA,0.368800133,NA,high
S048,2015,-3,15,-0.86,1.5,133,105,6.7935,6.796,0.368800133,0.0025,high
S048,2016,-2,15,-0.86,1.5,95,105,6.7935,6.936,0.368800133,0.1425,high
S048,2017,-1,15,-0.86,1.5,124,105,6.7935,6.036,0.368800133,-0.7575,high
S048,2018,0,15,-0.86,1.5,68,105,6.7935,7.406,0.368800133,0.6125,high
S049,2010,-8,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2011,-7,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2012,-6,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2013,-5,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2014,-4,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2015,-3,14,-1.86,3,NA,151.33,7.228333333,NA,0.803633466,NA,highest
S049,2016,-2,14,-1.86,3,192,151.33,7.228333333,6.095,0.803633466,-1.133333333,highest
S049,2017,-1,14,-1.86,3,149,151.33,7.228333333,7.785,0.803633466,0.556666667,highest
S049,2018,0,14,-1.86,3,113,151.33,7.228333333,7.805,0.803633466,0.576666667,highest
S050,2010,-8,16,0.14,3,NA,205,6.666,NA,0.241300133,NA,high
S050,2011,-7,16,0.14,3,NA,205,6.666,NA,0.241300133,NA,high
S050,2012,-6,16,0.14,3,NA,205,6.666,NA,0.241300133,NA,high
S050,2013,-5,16,0.14,3,NA,205,6.666,NA,0.241300133,NA,high
S050,2014,-4,16,0.14,3,262,205,6.666,5.708,0.241300133,-0.958,high
S050,2015,-3,16,0.14,3,270,205,6.666,5.918,0.241300133,-0.748,high
S050,2016,-2,16,0.14,3,198,205,6.666,7.018,0.241300133,0.352,high
S050,2017,-1,16,0.14,3,172,205,6.666,7.368,0.241300133,0.702,high
S050,2018,0,16,0.14,3,123,205,6.666,7.318,0.241300133,0.652,high
S051,2010,-8,16,0.14,2,NA,108,6.1558,NA,-0.268899867,NA,low
S051,2011,-7,16,0.14,2,NA,108,6.1558,NA,-0.268899867,NA,low
S051,2012,-6,16,0.14,2,NA,108,6.1558,NA,-0.268899867,NA,low
S051,2013,-5,16,0.14,2,NA,108,6.1558,NA,-0.268899867,NA,low
S051,2014,-4,16,0.14,2,137,108,6.1558,5.6578,-0.268899867,-0.498,low
S051,2015,-3,16,0.14,2,120,108,6.1558,5.8778,-0.268899867,-0.278,low
S051,2016,-2,16,0.14,2,117,108,6.1558,5.9678,-0.268899867,-0.188,low
S051,2017,-1,16,0.14,2,73,108,6.1558,6.6978,-0.268899867,0.542,low
S051,2018,0,16,0.14,2,93,108,6.1558,6.5778,-0.268899867,0.422,low
S052,2010,-8,15,-0.86,3,NA,143.5,6.18375,NA,-0.240949867,NA,low
S052,2011,-7,15,-0.86,3,NA,143.5,6.18375,NA,-0.240949867,NA,low
S052,2012,-6,15,-0.86,3,NA,143.5,6.18375,NA,-0.240949867,NA,low
S052,2013,-5,15,-0.86,3,NA,143.5,6.18375,NA,-0.240949867,NA,low
S052,2014,-4,15,-0.86,3,NA,143.5,6.18375,NA,-0.240949867,NA,low
S052,2015,-3,15,-0.86,3,162,143.5,6.18375,5.69875,-0.240949867,-0.485,low
S052,2016,-2,15,-0.86,3,174,143.5,6.18375,6.04875,-0.240949867,-0.135,low
S052,2017,-1,15,-0.86,3,127,143.5,6.18375,6.58875,-0.240949867,0.405,low
S052,2018,0,15,-0.86,3,111,143.5,6.18375,6.39875,-0.240949867,0.215,low
S053,2010,-8,16,0.14,2,NA,218.4,5.5288,NA,-0.895899867,NA,lowest
S053,2011,-7,16,0.14,2,NA,218.4,5.5288,NA,-0.895899867,NA,lowest
S053,2012,-6,16,0.14,2,NA,218.4,5.5288,NA,-0.895899867,NA,lowest
S053,2013,-5,16,0.14,2,NA,218.4,5.5288,NA,-0.895899867,NA,lowest
S053,2014,-4,16,0.14,2,334,218.4,5.5288,5.0808,-0.895899867,-0.448,lowest
S053,2015,-3,16,0.14,2,269,218.4,5.5288,5.3408,-0.895899867,-0.188,lowest
S053,2016,-2,16,0.14,2,201,218.4,5.5288,5.4508,-0.895899867,-0.078,lowest
S053,2017,-1,16,0.14,2,189,218.4,5.5288,5.7908,-0.895899867,0.262,lowest
S053,2018,0,16,0.14,2,99,218.4,5.5288,5.9808,-0.895899867,0.452,lowest
S054,2010,-8,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2011,-7,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2012,-6,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2013,-5,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2014,-4,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2015,-3,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2016,-2,13,-2.86,3,NA,164,5.912,NA,-0.512699867,NA,low
S054,2017,-1,13,-2.86,3,174,164,5.912,5.507,-0.512699867,-0.405,low
S054,2018,0,13,-2.86,3,154,164,5.912,6.317,-0.512699867,0.405,low
S055,2010,-8,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2011,-7,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2012,-6,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2013,-5,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2014,-4,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2015,-3,14,-1.86,3,NA,225.67,5.928333334,NA,-0.496366533,NA,low
S055,2016,-2,14,-1.86,3,314,225.67,5.928333334,5.571666667,-0.496366533,-0.356666667,low
S055,2017,-1,14,-1.86,3,217,225.67,5.928333334,6.031666667,-0.496366533,0.103333333,low
S055,2018,0,14,-1.86,3,146,225.67,5.928333334,6.181666667,-0.496366533,0.253333333,low
S056,2010,-8,16,0.14,2,NA,149.8,7.4338,NA,1.009100133,NA,highest
S056,2011,-7,16,0.14,2,NA,149.8,7.4338,NA,1.009100133,NA,highest
S056,2012,-6,16,0.14,2,NA,149.8,7.4338,NA,1.009100133,NA,highest
S056,2013,-5,16,0.14,2,NA,149.8,7.4338,NA,1.009100133,NA,highest
S056,2014,-4,16,0.14,2,267,149.8,7.4338,6.8478,1.009100133,-0.586,highest
S056,2015,-3,16,0.14,2,187,149.8,7.4338,6.5878,1.009100133,-0.846,highest
S056,2016,-2,16,0.14,2,123,149.8,7.4338,7.6078,1.009100133,0.174,highest
S056,2017,-1,16,0.14,2,81,149.8,7.4338,7.9778,1.009100133,0.544,highest
S056,2018,0,16,0.14,2,91,149.8,7.4338,8.1478,1.009100133,0.714,highest
S057,2010,-8,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2011,-7,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2012,-6,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2013,-5,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2014,-4,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2015,-3,14,-1.86,2.75,NA,126,6.938333333,NA,0.513633466,NA,high
S057,2016,-2,14,-1.86,2.75,138,126,6.938333333,5.998333333,0.513633466,-0.94,high
S057,2017,-1,14,-1.86,2.75,158,126,6.938333333,6.858333333,0.513633466,-0.08,high
S057,2018,0,14,-1.86,2.75,82,126,6.938333333,7.958333333,0.513633466,1.02,high
S058,2010,-8,16,0.14,3,NA,173.4,6.002,NA,-0.422699867,NA,low
S058,2011,-7,16,0.14,3,NA,173.4,6.002,NA,-0.422699867,NA,low
S058,2012,-6,16,0.14,3,NA,173.4,6.002,NA,-0.422699867,NA,low
S058,2013,-5,16,0.14,3,NA,173.4,6.002,NA,-0.422699867,NA,low
S058,2014,-4,16,0.14,3,257,173.4,6.002,5.438,-0.422699867,-0.564,low
S058,2015,-3,16,0.14,3,175,173.4,6.002,5.358,-0.422699867,-0.644,low
S058,2016,-2,16,0.14,3,177,173.4,6.002,5.408,-0.422699867,-0.594,low
S058,2017,-1,16,0.14,3,136,173.4,6.002,6.868,-0.422699867,0.866,low
S058,2018,0,16,0.14,3,122,173.4,6.002,6.938,-0.422699867,0.936,low
S059,2010,-8,15,-0.86,2,NA,143,6.84675,NA,0.422050133,NA,high
S059,2011,-7,15,-0.86,2,NA,143,6.84675,NA,0.422050133,NA,high
S059,2012,-6,15,-0.86,2,NA,143,6.84675,NA,0.422050133,NA,high
S059,2013,-5,15,-0.86,2,NA,143,6.84675,NA,0.422050133,NA,high
S059,2014,-4,15,-0.86,2,NA,143,6.84675,NA,0.422050133,NA,high
S059,2015,-3,15,-0.86,2,176,143,6.84675,6.26175,0.422050133,-0.585,high
S059,2016,-2,15,-0.86,2,139,143,6.84675,7.17175,0.422050133,0.325,high
S059,2017,-1,15,-0.86,2,140,143,6.84675,7.24175,0.422050133,0.395,high
S059,2018,0,15,-0.86,2,117,143,6.84675,6.71175,0.422050133,-0.135,high
S060,2010,-8,15,-0.86,2,NA,168.75,6.658,NA,0.233300133,NA,high
S060,2011,-7,15,-0.86,2,NA,168.75,6.658,NA,0.233300133,NA,high
S060,2012,-6,15,-0.86,2,NA,168.75,6.658,NA,0.233300133,NA,high
S060,2013,-5,15,-0.86,2,NA,168.75,6.658,NA,0.233300133,NA,high
S060,2014,-4,15,-0.86,2,NA,168.75,6.658,NA,0.233300133,NA,high
S060,2015,-3,15,-0.86,2,210,168.75,6.658,6.2805,0.233300133,-0.3775,high
S060,2016,-2,15,-0.86,2,164,168.75,6.658,6.8605,0.233300133,0.2025,high
S060,2017,-1,15,-0.86,2,163,168.75,6.658,6.6505,0.233300133,-0.0075,high
S060,2018,0,15,-0.86,2,138,168.75,6.658,6.8405,0.233300133,0.1825,high
S061,2010,-8,15,-0.86,3,NA,206,5.17,NA,-1.254699867,NA,lowest
S061,2011,-7,15,-0.86,3,NA,206,5.17,NA,-1.254699867,NA,lowest
S061,2012,-6,15,-0.86,3,NA,206,5.17,NA,-1.254699867,NA,lowest
S061,2013,-5,15,-0.86,3,NA,206,5.17,NA,-1.254699867,NA,lowest
S061,2014,-4,15,-0.86,3,NA,206,5.17,NA,-1.254699867,NA,lowest
S061,2015,-3,15,-0.86,3,255,206,5.17,4.91,-1.254699867,-0.26,lowest
S061,2016,-2,15,-0.86,3,241,206,5.17,4.86,-1.254699867,-0.31,lowest
S061,2017,-1,15,-0.86,3,182,206,5.17,5.34,-1.254699867,0.17,lowest
S061,2018,0,15,-0.86,3,146,206,5.17,5.57,-1.254699867,0.4,lowest
S062,2010,-8,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2011,-7,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2012,-6,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2013,-5,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2014,-4,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2015,-3,14,-1.86,5,NA,148.33,5.928,NA,-0.496699867,NA,low
S062,2016,-2,14,-1.86,5,153,148.33,5.928,5.631333333,-0.496699867,-0.296666667,low
S062,2017,-1,14,-1.86,5,165,148.33,5.928,5.651333333,-0.496699867,-0.276666667,low
S062,2018,0,14,-1.86,5,127,148.33,5.928,6.501333333,-0.496699867,0.573333333,low
S063,2010,-8,15,-0.86,2,NA,187.75,5.56275,NA,-0.861949867,NA,lowest
S063,2011,-7,15,-0.86,2,NA,187.75,5.56275,NA,-0.861949867,NA,lowest
S063,2012,-6,15,-0.86,2,NA,187.75,5.56275,NA,-0.861949867,NA,lowest
S063,2013,-5,15,-0.86,2,NA,187.75,5.56275,NA,-0.861949867,NA,lowest
S063,2014,-4,15,-0.86,2,NA,187.75,5.56275,NA,-0.861949867,NA,lowest
S063,2015,-3,15,-0.86,2,228,187.75,5.56275,5.09025,-0.861949867,-0.4725,lowest
S063,2016,-2,15,-0.86,2,188,187.75,5.56275,5.07025,-0.861949867,-0.4925,lowest
S063,2017,-1,15,-0.86,2,176,187.75,5.56275,6.08025,-0.861949867,0.5175,lowest
S063,2018,0,15,-0.86,2,159,187.75,5.56275,6.01025,-0.861949867,0.4475,lowest
S065,2010,-8,18,2.14,2,NA,155.86,6.159714286,NA,-0.264985581,NA,low
S065,2011,-7,18,2.14,2,NA,155.86,6.159714286,NA,-0.264985581,NA,low
S065,2012,-6,18,2.14,2,180,155.86,6.159714286,5.732571429,-0.264985581,-0.427142857,low
S065,2013,-5,18,2.14,2,199,155.86,6.159714286,5.612571429,-0.264985581,-0.547142857,low
S065,2014,-4,18,2.14,2,140,155.86,6.159714286,6.452571429,-0.264985581,0.292857143,low
S065,2015,-3,18,2.14,2,172,155.86,6.159714286,5.602571429,-0.264985581,-0.557142857,low
S065,2016,-2,18,2.14,2,153,155.86,6.159714286,6.312571429,-0.264985581,0.152857143,low
S065,2017,-1,18,2.14,2,131,155.86,6.159714286,6.352571429,-0.264985581,0.192857143,low
S065,2018,0,18,2.14,2,116,155.86,6.159714286,7.052571429,-0.264985581,0.892857143,low
S066,2010,-8,18,2.14,3,NA,181.14,6.035285714,NA,-0.389414153,NA,low
S066,2011,-7,18,2.14,3,NA,181.14,6.035285714,NA,-0.389414153,NA,low
S066,2012,-6,18,2.14,3,259,181.14,6.035285714,5.418142857,-0.389414153,-0.617142857,low
S066,2013,-5,18,2.14,3,229,181.14,6.035285714,5.328142857,-0.389414153,-0.707142857,low
S066,2014,-4,18,2.14,3,221,181.14,6.035285714,5.348142857,-0.389414153,-0.687142857,low
S066,2015,-3,18,2.14,3,163,181.14,6.035285714,6.498142857,-0.389414153,0.462857143,low
S066,2016,-2,18,2.14,3,159,181.14,6.035285714,6.418142857,-0.389414153,0.382857143,low
S066,2017,-1,18,2.14,3,145,181.14,6.035285714,6.878142857,-0.389414153,0.842857143,low
S066,2018,0,18,2.14,3,92,181.14,6.035285714,6.358142857,-0.389414153,0.322857143,low
S067,2010,-8,17,1.14,2,NA,122.67,6.370333333,NA,-0.054366534,NA,low
S067,2011,-7,17,1.14,2,NA,122.67,6.370333333,NA,-0.054366534,NA,low
S067,2012,-6,17,1.14,2,NA,122.67,6.370333333,NA,-0.054366534,NA,low
S067,2013,-5,17,1.14,2,180,122.67,6.370333333,5.815333333,-0.054366534,-0.555,low
S067,2014,-4,17,1.14,2,135,122.67,6.370333333,5.225333333,-0.054366534,-1.145,low
S067,2015,-3,17,1.14,2,113,122.67,6.370333333,6.785333333,-0.054366534,0.415,low
S067,2016,-2,17,1.14,2,87,122.67,6.370333333,6.785333333,-0.054366534,0.415,low
S067,2017,-1,17,1.14,2,114,122.67,6.370333333,7.145333333,-0.054366534,0.775,low
S067,2018,0,17,1.14,2,107,122.67,6.370333333,6.465333333,-0.054366534,0.095,low
S068,2010,-8,17,1.14,2,NA,122.17,7.407833334,NA,0.983133467,NA,highest
S068,2011,-7,17,1.14,2,NA,122.17,7.407833334,NA,0.983133467,NA,highest
S068,2012,-6,17,1.14,2,NA,122.17,7.407833334,NA,0.983133467,NA,highest
S068,2013,-5,17,1.14,2,142,122.17,7.407833334,6.856166667,0.983133467,-0.551666667,highest
S068,2014,-4,17,1.14,2,140,122.17,7.407833334,6.896166667,0.983133467,-0.511666667,highest
S068,2015,-3,17,1.14,2,116,122.17,7.407833334,7.986166667,0.983133467,0.578333333,highest
S068,2016,-2,17,1.14,2,119,122.17,7.407833334,7.746166667,0.983133467,0.338333333,highest
S068,2017,-1,17,1.14,2,108,122.17,7.407833334,7.646166667,0.983133467,0.238333333,highest
S068,2018,0,17,1.14,2,108,122.17,7.407833334,7.316166667,0.983133467,-0.091666667,highest
S069,2010,-8,17,1.14,1.5,NA,113.33,7.726,NA,1.301300133,NA,highest
S069,2011,-7,17,1.14,1.5,NA,113.33,7.726,NA,1.301300133,NA,highest
S069,2012,-6,17,1.14,1.5,NA,113.33,7.726,NA,1.301300133,NA,highest
S069,2013,-5,17,1.14,1.5,138,113.33,7.726,7.522666667,1.301300133,-0.203333333,highest
S069,2014,-4,17,1.14,1.5,154,113.33,7.726,7.132666667,1.301300133,-0.593333333,highest
S069,2015,-3,17,1.14,1.5,120,113.33,7.726,7.442666667,1.301300133,-0.283333333,highest
S069,2016,-2,17,1.14,1.5,107,113.33,7.726,8.292666667,1.301300133,0.566666667,highest
S069,2017,-1,17,1.14,1.5,110,113.33,7.726,7.902666667,1.301300133,0.176666667,highest
S069,2018,0,17,1.14,1.5,51,113.33,7.726,8.062666667,1.301300133,0.336666667,highest
S070,2010,-8,17,1.14,1,NA,170.17,6.653166666,NA,0.228466799,NA,low
S070,2011,-7,17,1.14,1,NA,170.17,6.653166666,NA,0.228466799,NA,low
S070,2012,-6,17,1.14,1,NA,170.17,6.653166666,NA,0.228466799,NA,low
S070,2013,-5,17,1.14,1,268,170.17,6.653166666,5.949833333,0.228466799,-0.703333333,low
S070,2014,-4,17,1.14,1,170,170.17,6.653166666,7.219833333,0.228466799,0.566666667,low
S070,2015,-3,17,1.14,1,182,170.17,6.653166666,5.949833333,0.228466799,-0.703333333,low
S070,2016,-2,17,1.14,1,127,170.17,6.653166666,6.649833333,0.228466799,-0.003333333,low
S070,2017,-1,17,1.14,1,147,170.17,6.653166666,7.289833333,0.228466799,0.636666667,low
S070,2018,0,17,1.14,1,127,170.17,6.653166666,6.859833333,0.228466799,0.206666667,low
S071,2010,-8,17,1.14,5,NA,86.33,7.168,NA,0.743300133,NA,high
S071,2011,-7,17,1.14,5,NA,86.33,7.168,NA,0.743300133,NA,high
S071,2012,-6,17,1.14,5,NA,86.33,7.168,NA,0.743300133,NA,high
S071,2013,-5,17,1.14,5,128,86.33,7.168,7.036333333,0.743300133,-0.131666667,high
S071,2014,-4,17,1.14,5,90,86.33,7.168,6.706333333,0.743300133,-0.461666667,high
S071,2015,-3,17,1.14,5,86,86.33,7.168,7.496333333,0.743300133,0.328333333,high
S071,2016,-2,17,1.14,5,71,86.33,7.168,8.146333333,0.743300133,0.978333333,high
S071,2017,-1,17,1.14,5,99,86.33,7.168,6.176333333,0.743300133,-0.991666667,high
S071,2018,0,17,1.14,5,44,86.33,7.168,7.446333333,0.743300133,0.278333333,high
S072,2010,-8,17,1.14,3,NA,220.5,5.399666667,NA,-1.0250332,NA,lowest
S072,2011,-7,17,1.14,3,NA,220.5,5.399666667,NA,-1.0250332,NA,lowest
S072,2012,-6,17,1.14,3,NA,220.5,5.399666667,NA,-1.0250332,NA,lowest
S072,2013,-5,17,1.14,3,351,220.5,5.399666667,5.038,-1.0250332,-0.361666667,lowest
S072,2014,-4,17,1.14,3,269,220.5,5.399666667,4.568,-1.0250332,-0.831666667,lowest
S072,2015,-3,17,1.14,3,225,220.5,5.399666667,5.098,-1.0250332,-0.301666667,lowest
S072,2016,-2,17,1.14,3,186,220.5,5.399666667,5.328,-1.0250332,-0.071666667,lowest
S072,2017,-1,17,1.14,3,154,220.5,5.399666667,6.178,-1.0250332,0.778333333,lowest
S072,2018,0,17,1.14,3,138,220.5,5.399666667,6.188,-1.0250332,0.788333333,lowest
S073,2010,-8,16,0.14,2,NA,265.2,4.6398,NA,-1.784899867,NA,lowest
S073,2011,-7,16,0.14,2,NA,265.2,4.6398,NA,-1.784899867,NA,lowest
S073,2012,-6,16,0.14,2,NA,265.2,4.6398,NA,-1.784899867,NA,lowest
S073,2013,-5,16,0.14,2,NA,265.2,4.6398,NA,-1.784899867,NA,lowest
S073,2014,-4,16,0.14,2,382,265.2,4.6398,4.6658,-1.784899867,0.026,lowest
S073,2015,-3,16,0.14,2,345,265.2,4.6398,3.9458,-1.784899867,-0.694,lowest
S073,2016,-2,16,0.14,2,272,265.2,4.6398,4.1958,-1.784899867,-0.444,lowest
S073,2017,-1,16,0.14,2,178,265.2,4.6398,5.4058,-1.784899867,0.766,lowest
S073,2018,0,16,0.14,2,149,265.2,4.6398,4.9858,-1.784899867,0.346,lowest
S076,2010,-8,15,-0.86,5,NA,233.5,5.4885,NA,-0.936199867,NA,lowest
S076,2011,-7,15,-0.86,5,NA,233.5,5.4885,NA,-0.936199867,NA,lowest
S076,2012,-6,15,-0.86,5,NA,233.5,5.4885,NA,-0.936199867,NA,lowest
S076,2013,-5,15,-0.86,5,NA,233.5,5.4885,NA,-0.936199867,NA,lowest
S076,2014,-4,15,-0.86,5,NA,233.5,5.4885,NA,-0.936199867,NA,lowest
S076,2015,-3,15,-0.86,5,319,233.5,5.4885,5.031,-0.936199867,-0.4575,lowest
S076,2016,-2,15,-0.86,5,237,233.5,5.4885,4.971,-0.936199867,-0.5175,lowest
S076,2017,-1,15,-0.86,5,212,233.5,5.4885,5.951,-0.936199867,0.4625,lowest
S076,2018,0,15,-0.86,5,166,233.5,5.4885,6.001,-0.936199867,0.5125,lowest
S077,2010,-8,17,1.14,1.5,NA,88.17,7.931166666,NA,1.506466799,NA,highest
S077,2011,-7,17,1.14,1.5,NA,88.17,7.931166666,NA,1.506466799,NA,highest
S077,2012,-6,17,1.14,1.5,NA,88.17,7.931166666,NA,1.506466799,NA,highest
S077,2013,-5,17,1.14,1.5,114,88.17,7.931166666,7.622833333,1.506466799,-0.308333333,highest
S077,2014,-4,17,1.14,1.5,89,88.17,7.931166666,7.652833333,1.506466799,-0.278333333,highest
S077,2015,-3,17,1.14,1.5,69,88.17,7.931166666,8.632833333,1.506466799,0.701666667,highest
S077,2016,-2,17,1.14,1.5,89,88.17,7.931166666,7.912833333,1.506466799,-0.018333333,highest
S077,2017,-1,17,1.14,1.5,93,88.17,7.931166666,7.232833333,1.506466799,-0.698333333,highest
S077,2018,0,17,1.14,1.5,75,88.17,7.931166666,8.532833333,1.506466799,0.601666667,highest
S078,2010,-8,18,2.14,3,NA,104.86,7.656285714,NA,1.231585847,NA,highest
S078,2011,-7,18,2.14,3,NA,104.86,7.656285714,NA,1.231585847,NA,highest
S078,2012,-6,18,2.14,3,150,104.86,7.656285714,7.149142857,1.231585847,-0.507142857,highest
S078,2013,-5,18,2.14,3,150,104.86,7.656285714,7.559142857,1.231585847,-0.097142857,highest
S078,2014,-4,18,2.14,3,111,104.86,7.656285714,6.959142857,1.231585847,-0.697142857,highest
S078,2015,-3,18,2.14,3,95,104.86,7.656285714,7.859142857,1.231585847,0.202857143,highest
S078,2016,-2,18,2.14,3,79,104.86,7.656285714,8.239142857,1.231585847,0.582857143,highest
S078,2017,-1,18,2.14,3,68,104.86,7.656285714,8.169142857,1.231585847,0.512857143,highest
S078,2018,0,18,2.14,3,81,104.86,7.656285714,7.659142857,1.231585847,0.002857143,highest
S079,2010,-8,16,0.14,8,NA,125,6.7614,NA,0.336700133,NA,high
S079,2011,-7,16,0.14,8,NA,125,6.7614,NA,0.336700133,NA,high
S079,2012,-6,16,0.14,8,NA,125,6.7614,NA,0.336700133,NA,high
S079,2013,-5,16,0.14,8,NA,125,6.7614,NA,0.336700133,NA,high
S079,2014,-4,16,0.14,8,234,125,6.7614,5.8914,0.336700133,-0.87,high
S079,2015,-3,16,0.14,8,167,125,6.7614,6.3014,0.336700133,-0.46,high
S079,2016,-2,16,0.14,8,97,125,6.7614,7.0014,0.336700133,0.24,high
S079,2017,-1,16,0.14,8,69,125,6.7614,7.5714,0.336700133,0.81,high
S079,2018,0,16,0.14,8,58,125,6.7614,7.0414,0.336700133,0.28,high
S080,2010,-8,19,3.14,2,NA,174.25,6.294875,NA,-0.129824867,NA,low
S080,2011,-7,19,3.14,2,227,174.25,6.294875,5.399875,-0.129824867,-0.895,low
